"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"KOR","HUR","MEN","PC_LF","M","2016-01",3.7,
"KOR","HUR","MEN","PC_LF","M","2016-02",3.9,
"KOR","HUR","MEN","PC_LF","M","2016-03",4,
"KOR","HUR","MEN","PC_LF","M","2016-04",3.7,
"KOR","HUR","MEN","PC_LF","M","2016-05",3.7,
"KOR","HUR","MEN","PC_LF","M","2016-06",3.8,
"KOR","HUR","MEN","PC_LF","M","2016-07",3.8,
"KOR","HUR","MEN","PC_LF","M","2016-08",3.8,
"KOR","HUR","MEN","PC_LF","M","2016-09",3.9,
"KOR","HUR","MEN","PC_LF","M","2016-10",3.7,
"KOR","HUR","MEN","PC_LF","M","2016-11",3.5,
"KOR","HUR","MEN","PC_LF","M","2016-12",3.4,
"KOR","HUR","MEN","PC_LF","M","2017-01",3.7,
"KOR","HUR","MEN","PC_LF","M","2017-02",3.9,
"KOR","HUR","MEN","PC_LF","M","2017-03",3.6,
"KOR","HUR","MEN","PC_LF","M","2017-04",4,
"KOR","HUR","MEN","PC_LF","M","2017-05",3.6,
"KOR","HUR","MEN","PC_LF","M","2017-06",3.9,
"KOR","HUR","MEN","PC_LF","M","2017-07",3.6,
"KOR","HUR","MEN","PC_LF","M","2017-08",3.8,
"KOR","HUR","MEN","PC_LF","M","2017-09",3.8,
"KOR","HUR","MEN","PC_LF","M","2017-10",3.8,
"KOR","HUR","MEN","PC_LF","M","2017-11",3.8,
"KOR","HUR","MEN","PC_LF","M","2017-12",3.9,
"KOR","HUR","MEN","PC_LF","M","2018-01",3.7,
"KOR","HUR","MEN","PC_LF","M","2018-02",3.6,
"KOR","HUR","MEN","PC_LF","M","2018-03",4.2,
"KOR","HUR","MEN","PC_LF","M","2018-04",3.9,
"KOR","HUR","MEN","PC_LF","M","2018-05",4.1,
"KOR","HUR","MEN","PC_LF","M","2018-06",3.8,
"KOR","HUR","MEN","PC_LF","M","2018-07",3.9,
"KOR","HUR","MEN","PC_LF","M","2018-08",4.2,
"KOR","HUR","MEN","PC_LF","M","2018-09",3.9,
"KOR","HUR","MEN","PC_LF","M","2018-10",4,
"KOR","HUR","MEN","PC_LF","M","2018-11",3.9,
"KOR","HUR","MEN","PC_LF","M","2018-12",4.1,
"KOR","HUR","MEN","PC_LF","M","2019-01",4.4,
"KOR","HUR","MEN","PC_LF","M","2019-02",3.8,
"KOR","HUR","MEN","PC_LF","M","2019-03",4,
"KOR","HUR","MEN","PC_LF","M","2019-04",4.2,
"KOR","HUR","MEN","PC_LF","M","2019-05",4.2,
"KOR","HUR","MEN","PC_LF","M","2019-06",4.2,
"KOR","HUR","MEN","PC_LF","M","2019-07",4.1,
"KOR","HUR","MEN","PC_LF","M","2019-08",3.2,
"KOR","HUR","MEN","PC_LF","M","2019-09",3.5,
"KOR","HUR","MEN","PC_LF","M","2019-10",3.6,
"KOR","HUR","MEN","PC_LF","M","2019-11",3.8,
"KOR","HUR","MEN","PC_LF","M","2019-12",3.7,
"KOR","HUR","MEN","PC_LF","M","2020-01",3.9,
"KOR","HUR","MEN","PC_LF","M","2020-02",3.4,
"KOR","HUR","MEN","PC_LF","M","2020-03",3.8,
"KOR","HUR","MEN","PC_LF","M","2020-04",3.8,
"KOR","HUR","MEN","PC_LF","M","2020-05",4.5,
"KOR","HUR","MEN","PC_LF","M","2020-06",4.3,
"NZL","HUR","MEN","PC_LF","A","1959",0.155521,
"NZL","HUR","MEN","PC_LF","A","1960",0.1536098,
"NZL","HUR","MEN","PC_LF","A","1962",0.1490313,
"NZL","HUR","MEN","PC_LF","A","1963",0.1461988,
"NZL","HUR","MEN","PC_LF","A","1964",0.1428571,
"NZL","HUR","MEN","PC_LF","A","1965",0.1392758,
"NZL","HUR","MEN","PC_LF","A","1966",0,
"NZL","HUR","MEN","PC_LF","A","1967",0.1335113,
"NZL","HUR","MEN","PC_LF","A","1968",0.9395973,
"NZL","HUR","MEN","PC_LF","A","1969",0.2656043,
"NZL","HUR","MEN","PC_LF","A","1970",0.1302083,
"NZL","HUR","MEN","PC_LF","A","1971",0.1303781,
"NZL","HUR","MEN","PC_LF","A","1972",0.5148005,
"NZL","HUR","MEN","PC_LF","A","1973",0.1254705,
"NZL","HUR","MEN","PC_LF","A","1974",0.1219512,
"NZL","HUR","MEN","PC_LF","A","1975",0.240096,
"NZL","HUR","MEN","PC_LF","A","1976",0.2372479,
"NZL","HUR","MEN","PC_LF","A","1977",0.2361275,
"NZL","HUR","MEN","PC_LF","A","1978",1.411765,
"NZL","HUR","MEN","PC_LF","A","1979",1.760563,
"NZL","HUR","MEN","PC_LF","A","1980",1.988304,
"NZL","HUR","MEN","PC_LF","A","1981",3.255814,
"NZL","HUR","MEN","PC_LF","A","1982",2.991945,
"NZL","HUR","MEN","PC_LF","A","1983",5.275229,
"NZL","HUR","MEN","PC_LF","A","1984",5.359179,
"NZL","HUR","MEN","PC_LF","A","1985",3.85051,"B"
"NZL","HUR","MEN","PC_LF","A","1986",3.675,
"NZL","HUR","MEN","PC_LF","A","1987",4.05,
"NZL","HUR","MEN","PC_LF","A","1988",5.85,
"NZL","HUR","MEN","PC_LF","A","1989",7.45,
"NZL","HUR","MEN","PC_LF","A","1990",8.375,
"NZL","HUR","MEN","PC_LF","A","1991",11.275,
"NZL","HUR","MEN","PC_LF","A","1992",11.375,
"NZL","HUR","MEN","PC_LF","A","1993",10.475,
"NZL","HUR","MEN","PC_LF","A","1994",8.8,
"NZL","HUR","MEN","PC_LF","A","1995",6.45,
"NZL","HUR","MEN","PC_LF","A","1996",6.3,
"NZL","HUR","MEN","PC_LF","A","1997",6.875,
"NZL","HUR","MEN","PC_LF","A","1998",7.825,
"NZL","HUR","MEN","PC_LF","A","1999",7.325,
"NZL","HUR","MEN","PC_LF","A","2000",6.25,
"NZL","HUR","MEN","PC_LF","A","2001",5.475,
"NZL","HUR","MEN","PC_LF","A","2002",5.15,
"NZL","HUR","MEN","PC_LF","A","2003",4.425,
"NZL","HUR","MEN","PC_LF","A","2004",3.575,
"NZL","HUR","MEN","PC_LF","A","2005",3.525,
"NZL","HUR","MEN","PC_LF","A","2006",3.525,
"NZL","HUR","MEN","PC_LF","A","2007",3.35,
"NZL","HUR","MEN","PC_LF","A","2008",3.925,
"NZL","HUR","MEN","PC_LF","A","2009",5.825,
"NZL","HUR","MEN","PC_LF","A","2010",5.875,
"NZL","HUR","MEN","PC_LF","A","2011",5.8,
"NZL","HUR","MEN","PC_LF","A","2012",6.15,
"NZL","HUR","MEN","PC_LF","A","2013",5.225,
"NZL","HUR","MEN","PC_LF","A","2014",4.725,
"NZL","HUR","MEN","PC_LF","A","2015",4.9,
"NZL","HUR","MEN","PC_LF","A","2016",4.75,
"NZL","HUR","MEN","PC_LF","A","2017",4.225,
"NZL","HUR","MEN","PC_LF","A","2018",4.175,
"NZL","HUR","MEN","PC_LF","A","2019",3.8,
"CAN","HUR","WOMEN","PC_LF","M","1956-01",1.993018,
"CAN","HUR","WOMEN","PC_LF","M","1956-02",2.360543,
"CAN","HUR","WOMEN","PC_LF","M","1956-03",1.893608,
"CAN","HUR","WOMEN","PC_LF","M","1956-04",1.923704,
"CAN","HUR","WOMEN","PC_LF","M","1956-05",2.060349,
"CAN","HUR","WOMEN","PC_LF","M","1956-06",2.106053,
"CAN","HUR","WOMEN","PC_LF","M","1956-07",1.941666,
"CAN","HUR","WOMEN","PC_LF","M","1956-08",2.019229,
"CAN","HUR","WOMEN","PC_LF","M","1956-09",1.598096,
"CAN","HUR","WOMEN","PC_LF","M","1956-10",1.575979,
"CAN","HUR","WOMEN","PC_LF","M","1956-11",1.701685,
"CAN","HUR","WOMEN","PC_LF","M","1956-12",1.706601,
"CAN","HUR","WOMEN","PC_LF","M","1957-01",1.866998,
"CAN","HUR","WOMEN","PC_LF","M","1957-02",1.930428,
"CAN","HUR","WOMEN","PC_LF","M","1957-03",2.110206,
"CAN","HUR","WOMEN","PC_LF","M","1957-04",2.180907,
"CAN","HUR","WOMEN","PC_LF","M","1957-05",1.996356,
"CAN","HUR","WOMEN","PC_LF","M","1957-06",2.195694,
"CAN","HUR","WOMEN","PC_LF","M","1957-07",2.273749,
"CAN","HUR","WOMEN","PC_LF","M","1957-08",2.369027,
"CAN","HUR","WOMEN","PC_LF","M","1957-09",2.735221,
"CAN","HUR","WOMEN","PC_LF","M","1957-10",2.535933,
"CAN","HUR","WOMEN","PC_LF","M","1957-11",3.025973,
"CAN","HUR","WOMEN","PC_LF","M","1957-12",2.967932,
"CAN","HUR","WOMEN","PC_LF","M","1958-01",3.361001,
"CAN","HUR","WOMEN","PC_LF","M","1958-02",3.338932,
"CAN","HUR","WOMEN","PC_LF","M","1958-03",3.714121,
"CAN","HUR","WOMEN","PC_LF","M","1958-04",3.590743,
"CAN","HUR","WOMEN","PC_LF","M","1958-05",3.829453,
"CAN","HUR","WOMEN","PC_LF","M","1958-06",3.823621,
"CAN","HUR","WOMEN","PC_LF","M","1958-07",3.861582,
"CAN","HUR","WOMEN","PC_LF","M","1958-08",3.704042,
"CAN","HUR","WOMEN","PC_LF","M","1958-09",3.5675,
"CAN","HUR","WOMEN","PC_LF","M","1958-10",3.753835,
"CAN","HUR","WOMEN","PC_LF","M","1958-11",3.55938,
"CAN","HUR","WOMEN","PC_LF","M","1958-12",3.584827,
"CAN","HUR","WOMEN","PC_LF","M","1959-01",2.975998,
"CAN","HUR","WOMEN","PC_LF","M","1959-02",3.221038,
"CAN","HUR","WOMEN","PC_LF","M","1959-03",2.960898,
"CAN","HUR","WOMEN","PC_LF","M","1959-04",2.860162,
"CAN","HUR","WOMEN","PC_LF","M","1959-05",2.956522,
"CAN","HUR","WOMEN","PC_LF","M","1959-06",2.775126,
"CAN","HUR","WOMEN","PC_LF","M","1959-07",2.978878,
"CAN","HUR","WOMEN","PC_LF","M","1959-08",3.158952,
"CAN","HUR","WOMEN","PC_LF","M","1959-09",2.873177,
"CAN","HUR","WOMEN","PC_LF","M","1959-10",3.217308,
"CAN","HUR","WOMEN","PC_LF","M","1959-11",2.911814,
"CAN","HUR","WOMEN","PC_LF","M","1959-12",3.330886,
"CAN","HUR","WOMEN","PC_LF","M","1960-01",3.278091,
"CAN","HUR","WOMEN","PC_LF","M","1960-02",3.404552,
"CAN","HUR","WOMEN","PC_LF","M","1960-03",3.340541,
"CAN","HUR","WOMEN","PC_LF","M","1960-04",3.610803,
"CAN","HUR","WOMEN","PC_LF","M","1960-05",3.571944,
"CAN","HUR","WOMEN","PC_LF","M","1960-06",3.582908,
"CAN","HUR","WOMEN","PC_LF","M","1960-07",3.296056,
"CAN","HUR","WOMEN","PC_LF","M","1960-08",3.733248,
"CAN","HUR","WOMEN","PC_LF","M","1960-09",3.961039,
"CAN","HUR","WOMEN","PC_LF","M","1960-10",3.866976,
"CAN","HUR","WOMEN","PC_LF","M","1960-11",4.022662,
"CAN","HUR","WOMEN","PC_LF","M","1960-12",3.858267,
"CAN","HUR","WOMEN","PC_LF","M","1961-01",4.042824,
"CAN","HUR","WOMEN","PC_LF","M","1961-02",3.882997,
"CAN","HUR","WOMEN","PC_LF","M","1961-03",4.059416,
"CAN","HUR","WOMEN","PC_LF","M","1961-04",4.079237,
"CAN","HUR","WOMEN","PC_LF","M","1961-05",3.824762,
"CAN","HUR","WOMEN","PC_LF","M","1961-06",3.611524,
"CAN","HUR","WOMEN","PC_LF","M","1961-07",3.652068,
"CAN","HUR","WOMEN","PC_LF","M","1961-08",3.54328,
"CAN","HUR","WOMEN","PC_LF","M","1961-09",3.719416,
"CAN","HUR","WOMEN","PC_LF","M","1961-10",3.403571,
"CAN","HUR","WOMEN","PC_LF","M","1961-11",3.430581,
"CAN","HUR","WOMEN","PC_LF","M","1961-12",3.490389,
"CAN","HUR","WOMEN","PC_LF","M","1962-01",3.216993,
"CAN","HUR","WOMEN","PC_LF","M","1962-02",3.558558,
"CAN","HUR","WOMEN","PC_LF","M","1962-03",3.171118,
"CAN","HUR","WOMEN","PC_LF","M","1962-04",3.237771,
"CAN","HUR","WOMEN","PC_LF","M","1962-05",3.240527,
"CAN","HUR","WOMEN","PC_LF","M","1962-06",3.236312,
"CAN","HUR","WOMEN","PC_LF","M","1962-07",3.426188,
"CAN","HUR","WOMEN","PC_LF","M","1962-08",3.096558,
"CAN","HUR","WOMEN","PC_LF","M","1962-09",3.156653,
"CAN","HUR","WOMEN","PC_LF","M","1962-10",3.292119,
"CAN","HUR","WOMEN","PC_LF","M","1962-11",3.714452,
"CAN","HUR","WOMEN","PC_LF","M","1962-12",3.448093,
"CAN","HUR","WOMEN","PC_LF","M","1963-01",3.413854,
"CAN","HUR","WOMEN","PC_LF","M","1963-02",3.534694,
"CAN","HUR","WOMEN","PC_LF","M","1963-03",3.441098,
"CAN","HUR","WOMEN","PC_LF","M","1963-04",3.350466,
"CAN","HUR","WOMEN","PC_LF","M","1963-05",3.301272,
"CAN","HUR","WOMEN","PC_LF","M","1963-06",3.39698,
"CAN","HUR","WOMEN","PC_LF","M","1963-07",3.306266,
"CAN","HUR","WOMEN","PC_LF","M","1963-08",3.371051,
"CAN","HUR","WOMEN","PC_LF","M","1963-09",3.374544,
"CAN","HUR","WOMEN","PC_LF","M","1963-10",3.219152,
"CAN","HUR","WOMEN","PC_LF","M","1963-11",3.209192,
"CAN","HUR","WOMEN","PC_LF","M","1963-12",3.00234,
"CAN","HUR","WOMEN","PC_LF","M","1964-01",3.090866,
"CAN","HUR","WOMEN","PC_LF","M","1964-02",2.948312,
"CAN","HUR","WOMEN","PC_LF","M","1964-03",2.992864,
"CAN","HUR","WOMEN","PC_LF","M","1964-04",3.014574,
"CAN","HUR","WOMEN","PC_LF","M","1964-05",3.207674,
"CAN","HUR","WOMEN","PC_LF","M","1964-06",3.333163,
"CAN","HUR","WOMEN","PC_LF","M","1964-07",3.086192,
"CAN","HUR","WOMEN","PC_LF","M","1964-08",3.257645,
"CAN","HUR","WOMEN","PC_LF","M","1964-09",3.099717,
"CAN","HUR","WOMEN","PC_LF","M","1964-10",3.200254,
"CAN","HUR","WOMEN","PC_LF","M","1964-11",2.969741,
"CAN","HUR","WOMEN","PC_LF","M","1964-12",3.44094,
"CAN","HUR","WOMEN","PC_LF","M","1965-01",2.968412,
"CAN","HUR","WOMEN","PC_LF","M","1965-02",2.65417,
"CAN","HUR","WOMEN","PC_LF","M","1965-03",3.021193,
"CAN","HUR","WOMEN","PC_LF","M","1965-04",2.975492,
"CAN","HUR","WOMEN","PC_LF","M","1965-05",2.681473,
"CAN","HUR","WOMEN","PC_LF","M","1965-06",2.80793,
"CAN","HUR","WOMEN","PC_LF","M","1965-07",2.864478,
"CAN","HUR","WOMEN","PC_LF","M","1965-08",2.386147,
"CAN","HUR","WOMEN","PC_LF","M","1965-09",2.446182,
"CAN","HUR","WOMEN","PC_LF","M","1965-10",2.274896,
"CAN","HUR","WOMEN","PC_LF","M","1965-11",2.662739,
"CAN","HUR","WOMEN","PC_LF","M","1965-12",2.728325,
"CAN","HUR","WOMEN","PC_LF","M","1966-01",3.137758,
"CAN","HUR","WOMEN","PC_LF","M","1966-02",3.176506,
"CAN","HUR","WOMEN","PC_LF","M","1966-03",3.239324,
"CAN","HUR","WOMEN","PC_LF","M","1966-04",3.065698,
"CAN","HUR","WOMEN","PC_LF","M","1966-05",3.45044,
"CAN","HUR","WOMEN","PC_LF","M","1966-06",3.123206,
"CAN","HUR","WOMEN","PC_LF","M","1966-07",3.427745,
"CAN","HUR","WOMEN","PC_LF","M","1966-08",3.831778,
"CAN","HUR","WOMEN","PC_LF","M","1966-09",3.702341,
"CAN","HUR","WOMEN","PC_LF","M","1966-10",3.572129,
"CAN","HUR","WOMEN","PC_LF","M","1966-11",3.744748,
"CAN","HUR","WOMEN","PC_LF","M","1966-12",3.380943,
"CAN","HUR","WOMEN","PC_LF","M","1967-01",3.436558,
"CAN","HUR","WOMEN","PC_LF","M","1967-02",3.720227,
"CAN","HUR","WOMEN","PC_LF","M","1967-03",3.657371,
"CAN","HUR","WOMEN","PC_LF","M","1967-04",3.885613,
"CAN","HUR","WOMEN","PC_LF","M","1967-05",3.748788,
"CAN","HUR","WOMEN","PC_LF","M","1967-06",3.757097,
"CAN","HUR","WOMEN","PC_LF","M","1967-07",3.798296,
"CAN","HUR","WOMEN","PC_LF","M","1967-08",3.543656,
"CAN","HUR","WOMEN","PC_LF","M","1967-09",3.822032,
"CAN","HUR","WOMEN","PC_LF","M","1967-10",3.721829,
"CAN","HUR","WOMEN","PC_LF","M","1967-11",3.724686,
"CAN","HUR","WOMEN","PC_LF","M","1967-12",4.079788,
"CAN","HUR","WOMEN","PC_LF","M","1968-01",3.876847,
"CAN","HUR","WOMEN","PC_LF","M","1968-02",3.905858,
"CAN","HUR","WOMEN","PC_LF","M","1968-03",4.105306,
"CAN","HUR","WOMEN","PC_LF","M","1968-04",4.270122,
"CAN","HUR","WOMEN","PC_LF","M","1968-05",4.370196,
"CAN","HUR","WOMEN","PC_LF","M","1968-06",4.695827,
"CAN","HUR","WOMEN","PC_LF","M","1968-07",4.88422,
"CAN","HUR","WOMEN","PC_LF","M","1968-08",4.797381,
"CAN","HUR","WOMEN","PC_LF","M","1968-09",4.449539,
"CAN","HUR","WOMEN","PC_LF","M","1968-10",4.402739,
"CAN","HUR","WOMEN","PC_LF","M","1968-11",4.199909,
"CAN","HUR","WOMEN","PC_LF","M","1968-12",4.446645,
"CAN","HUR","WOMEN","PC_LF","M","1969-01",4.62358,
"CAN","HUR","WOMEN","PC_LF","M","1969-02",4.348263,
"CAN","HUR","WOMEN","PC_LF","M","1969-03",4.370846,
"CAN","HUR","WOMEN","PC_LF","M","1969-04",4.537831,
"CAN","HUR","WOMEN","PC_LF","M","1969-05",4.819682,
"CAN","HUR","WOMEN","PC_LF","M","1969-06",4.546511,
"CAN","HUR","WOMEN","PC_LF","M","1969-07",4.487926,
"CAN","HUR","WOMEN","PC_LF","M","1969-08",4.748553,
"CAN","HUR","WOMEN","PC_LF","M","1969-09",4.716188,
"CAN","HUR","WOMEN","PC_LF","M","1969-10",5.024421,
"CAN","HUR","WOMEN","PC_LF","M","1969-11",4.901051,
"CAN","HUR","WOMEN","PC_LF","M","1969-12",4.753318,
"CAN","HUR","WOMEN","PC_LF","M","1970-01",4.693439,
"CAN","HUR","WOMEN","PC_LF","M","1970-02",5.016393,
"CAN","HUR","WOMEN","PC_LF","M","1970-03",5.092422,
"CAN","HUR","WOMEN","PC_LF","M","1970-04",5.235599,
"CAN","HUR","WOMEN","PC_LF","M","1970-05",5.639289,
"CAN","HUR","WOMEN","PC_LF","M","1970-06",5.933413,
"CAN","HUR","WOMEN","PC_LF","M","1970-07",6.675955,
"CAN","HUR","WOMEN","PC_LF","M","1970-08",6.228294,
"CAN","HUR","WOMEN","PC_LF","M","1970-09",5.966469,
"CAN","HUR","WOMEN","PC_LF","M","1970-10",6.147087,
"CAN","HUR","WOMEN","PC_LF","M","1970-11",6.481338,
"CAN","HUR","WOMEN","PC_LF","M","1970-12",6.775489,
"CAN","HUR","WOMEN","PC_LF","M","1971-01",6.479622,
"CAN","HUR","WOMEN","PC_LF","M","1971-02",6.715432,
"CAN","HUR","WOMEN","PC_LF","M","1971-03",6.493616,
"CAN","HUR","WOMEN","PC_LF","M","1971-04",7.268813,
"CAN","HUR","WOMEN","PC_LF","M","1971-05",6.497488,
"CAN","HUR","WOMEN","PC_LF","M","1971-06",6.395147,
"CAN","HUR","WOMEN","PC_LF","M","1971-07",6.493551,
"CAN","HUR","WOMEN","PC_LF","M","1971-08",6.292592,
"CAN","HUR","WOMEN","PC_LF","M","1971-09",6.536485,
"CAN","HUR","WOMEN","PC_LF","M","1971-10",7.185626,
"CAN","HUR","WOMEN","PC_LF","M","1971-11",6.817338,
"CAN","HUR","WOMEN","PC_LF","M","1971-12",6.478137,
"CAN","HUR","WOMEN","PC_LF","M","1972-01",6.890873,
"CAN","HUR","WOMEN","PC_LF","M","1972-02",6.681184,
"CAN","HUR","WOMEN","PC_LF","M","1972-03",7.20543,
"CAN","HUR","WOMEN","PC_LF","M","1972-04",6.612153,
"CAN","HUR","WOMEN","PC_LF","M","1972-05",6.932106,
"CAN","HUR","WOMEN","PC_LF","M","1972-06",6.888397,
"CAN","HUR","WOMEN","PC_LF","M","1972-07",6.824099,
"CAN","HUR","WOMEN","PC_LF","M","1972-08",6.8219,
"CAN","HUR","WOMEN","PC_LF","M","1972-09",7.088876,
"CAN","HUR","WOMEN","PC_LF","M","1972-10",7.241759,
"CAN","HUR","WOMEN","PC_LF","M","1972-11",7.349786,
"CAN","HUR","WOMEN","PC_LF","M","1972-12",7.209024,
"CAN","HUR","WOMEN","PC_LF","M","1973-01",7.194342,
"CAN","HUR","WOMEN","PC_LF","M","1973-02",6.939452,
"CAN","HUR","WOMEN","PC_LF","M","1973-03",6.629428,
"CAN","HUR","WOMEN","PC_LF","M","1973-04",6.813353,
"CAN","HUR","WOMEN","PC_LF","M","1973-05",6.592271,
"CAN","HUR","WOMEN","PC_LF","M","1973-06",6.54735,
"CAN","HUR","WOMEN","PC_LF","M","1973-07",6.434567,
"CAN","HUR","WOMEN","PC_LF","M","1973-08",6.421672,
"CAN","HUR","WOMEN","PC_LF","M","1973-09",6.831912,
"CAN","HUR","WOMEN","PC_LF","M","1973-10",7.140376,
"CAN","HUR","WOMEN","PC_LF","M","1973-11",6.288375,
"CAN","HUR","WOMEN","PC_LF","M","1973-12",6.18333,
"CAN","HUR","WOMEN","PC_LF","M","1974-01",6.201427,
"CAN","HUR","WOMEN","PC_LF","M","1974-02",6.120207,
"CAN","HUR","WOMEN","PC_LF","M","1974-03",6.308423,
"CAN","HUR","WOMEN","PC_LF","M","1974-04",6.221169,
"CAN","HUR","WOMEN","PC_LF","M","1974-05",6.260728,
"CAN","HUR","WOMEN","PC_LF","M","1974-06",6.160599,
"CAN","HUR","WOMEN","PC_LF","M","1974-07",6.287716,
"CAN","HUR","WOMEN","PC_LF","M","1974-08",6.451401,
"CAN","HUR","WOMEN","PC_LF","M","1974-09",6.753202,
"CAN","HUR","WOMEN","PC_LF","M","1974-10",6.211175,
"CAN","HUR","WOMEN","PC_LF","M","1974-11",6.552364,
"CAN","HUR","WOMEN","PC_LF","M","1974-12",6.871655,
"CAN","HUR","WOMEN","PC_LF","M","1975-01",7.226525,
"CAN","HUR","WOMEN","PC_LF","M","1975-02",7.744926,
"CAN","HUR","WOMEN","PC_LF","M","1975-03",8.021108,
"CAN","HUR","WOMEN","PC_LF","M","1975-04",7.912604,
"CAN","HUR","WOMEN","PC_LF","M","1975-05",8.123437,
"CAN","HUR","WOMEN","PC_LF","M","1975-06",8.205054,
"CAN","HUR","WOMEN","PC_LF","M","1975-07",8.294166,
"CAN","HUR","WOMEN","PC_LF","M","1975-08",8.383828,
"CAN","HUR","WOMEN","PC_LF","M","1975-09",8.05059,
"CAN","HUR","WOMEN","PC_LF","M","1975-10",8.444739,
"CAN","HUR","WOMEN","PC_LF","M","1975-11",8.851459,
"CAN","HUR","WOMEN","PC_LF","M","1975-12",8.416498,"B"
"CAN","HUR","WOMEN","PC_LF","M","1976-01",8.2,
"CAN","HUR","WOMEN","PC_LF","M","1976-02",8.1,
"CAN","HUR","WOMEN","PC_LF","M","1976-03",7.6,
"CAN","HUR","WOMEN","PC_LF","M","1976-04",8,
"CAN","HUR","WOMEN","PC_LF","M","1976-05",8.1,
"CAN","HUR","WOMEN","PC_LF","M","1976-06",7.8,
"CAN","HUR","WOMEN","PC_LF","M","1976-07",8.5,
"CAN","HUR","WOMEN","PC_LF","M","1976-08",8.4,
"CAN","HUR","WOMEN","PC_LF","M","1976-09",8.5,
"CAN","HUR","WOMEN","PC_LF","M","1976-10",8.3,
"CAN","HUR","WOMEN","PC_LF","M","1976-11",8.4,
"CAN","HUR","WOMEN","PC_LF","M","1976-12",8.5,
"CAN","HUR","WOMEN","PC_LF","M","1977-01",8.8,
"CAN","HUR","WOMEN","PC_LF","M","1977-02",9,
"CAN","HUR","WOMEN","PC_LF","M","1977-03",8.8,
"CAN","HUR","WOMEN","PC_LF","M","1977-04",9.2,
"CAN","HUR","WOMEN","PC_LF","M","1977-05",8.8,
"CAN","HUR","WOMEN","PC_LF","M","1977-06",8.8,
"CAN","HUR","WOMEN","PC_LF","M","1977-07",9.1,
"CAN","HUR","WOMEN","PC_LF","M","1977-08",9.3,
"CAN","HUR","WOMEN","PC_LF","M","1977-09",9.4,
"CAN","HUR","WOMEN","PC_LF","M","1977-10",9.7,
"CAN","HUR","WOMEN","PC_LF","M","1977-11",9.7,
"CAN","HUR","WOMEN","PC_LF","M","1977-12",9.6,
"CAN","HUR","WOMEN","PC_LF","M","1978-01",9.4,
"CAN","HUR","WOMEN","PC_LF","M","1978-02",9.4,
"CAN","HUR","WOMEN","PC_LF","M","1978-03",9.6,
"CAN","HUR","WOMEN","PC_LF","M","1978-04",9.3,
"CAN","HUR","WOMEN","PC_LF","M","1978-05",9.9,
"CAN","HUR","WOMEN","PC_LF","M","1978-06",9.6,
"CAN","HUR","WOMEN","PC_LF","M","1978-07",9.7,
"CAN","HUR","WOMEN","PC_LF","M","1978-08",9.6,
"CAN","HUR","WOMEN","PC_LF","M","1978-09",9.6,
"CAN","HUR","WOMEN","PC_LF","M","1978-10",9.2,
"CAN","HUR","WOMEN","PC_LF","M","1978-11",9.5,
"CAN","HUR","WOMEN","PC_LF","M","1978-12",9.7,
"CAN","HUR","WOMEN","PC_LF","M","1979-01",9.4,
"CAN","HUR","WOMEN","PC_LF","M","1979-02",9.1,
"CAN","HUR","WOMEN","PC_LF","M","1979-03",9,
"CAN","HUR","WOMEN","PC_LF","M","1979-04",9,
"CAN","HUR","WOMEN","PC_LF","M","1979-05",8.7,
"CAN","HUR","WOMEN","PC_LF","M","1979-06",8.7,
"CAN","HUR","WOMEN","PC_LF","M","1979-07",8.6,
"CAN","HUR","WOMEN","PC_LF","M","1979-08",8.4,
"CAN","HUR","WOMEN","PC_LF","M","1979-09",8.3,
"CAN","HUR","WOMEN","PC_LF","M","1979-10",8.7,
"CAN","HUR","WOMEN","PC_LF","M","1979-11",8.3,
"CAN","HUR","WOMEN","PC_LF","M","1979-12",8.2,
"CAN","HUR","WOMEN","PC_LF","M","1980-01",8.5,
"CAN","HUR","WOMEN","PC_LF","M","1980-02",8.5,
"CAN","HUR","WOMEN","PC_LF","M","1980-03",8.5,
"CAN","HUR","WOMEN","PC_LF","M","1980-04",8.5,
"CAN","HUR","WOMEN","PC_LF","M","1980-05",8.6,
"CAN","HUR","WOMEN","PC_LF","M","1980-06",8.5,
"CAN","HUR","WOMEN","PC_LF","M","1980-07",8.4,
"CAN","HUR","WOMEN","PC_LF","M","1980-08",8.4,
"CAN","HUR","WOMEN","PC_LF","M","1980-09",8.1,
"CAN","HUR","WOMEN","PC_LF","M","1980-10",8.1,
"CAN","HUR","WOMEN","PC_LF","M","1980-11",7.8,
"CAN","HUR","WOMEN","PC_LF","M","1980-12",7.9,
"CAN","HUR","WOMEN","PC_LF","M","1981-01",8.1,
"CAN","HUR","WOMEN","PC_LF","M","1981-02",8,
"CAN","HUR","WOMEN","PC_LF","M","1981-03",8.1,
"CAN","HUR","WOMEN","PC_LF","M","1981-04",7.9,
"CAN","HUR","WOMEN","PC_LF","M","1981-05",7.8,
"CAN","HUR","WOMEN","PC_LF","M","1981-06",7.9,
"CAN","HUR","WOMEN","PC_LF","M","1981-07",7.8,
"CAN","HUR","WOMEN","PC_LF","M","1981-08",7.7,
"CAN","HUR","WOMEN","PC_LF","M","1981-09",8.9,
"CAN","HUR","WOMEN","PC_LF","M","1981-10",9,
"CAN","HUR","WOMEN","PC_LF","M","1981-11",9.1,
